id,name,tags,ingredients,ingredients_quantity,processed_ingredients
428,Fusilli integrali ricotta pomodoro e basilico,"['Piatto da preparare', 'Vegetariano', 'Primo']","Fusilli integrali, Passata di pomodoro, Ricotta vaccina granarolo, Sale marino  grosso iodato, Cipolla tritata, Olio extra vergine di oliva, Sale marino fino iodato, Basilico Italia, Formaggio Grattugiato Fresco","90gr, 60gr, 40gr, 9gr, 5gr, 1.5ml, 1gr, 2gr, 5gr","fusilli integrali, pomodoro, ricotta, sale, cipolla, olio oliva, sale, basilico, formaggio"
392,Girella di salsiccia,"['Carne', 'Piatto da preparare', 'Grigliata', 'Secondo']",Girella di salsiccia,150gr,girella salsiccia
812,Gnocchetti sardi con crema di pecorino e zafferano,"['Piatto da preparare', 'Vegetariano', 'Novità e scelti per te', 'Primo']","Pecorino romano grattugiato, Sale marino  grosso iodato, Zafferano fili, Gnocchetti sardi","80gr, 9gr, 0.001unit, 90gr","pecorino, sale, zafferano, gnocchetti sardi"
100,Gnocchetti sardi con salsiccia e zucchine,"['Carne', 'Piatto da preparare', 'Primo']","Gnocchetti sardi, Olio extra vergine di oliva, Sale marino  grosso iodato, Sale marino fino iodato, Passata di pomodoro, Salsiccia di suino tagliata, Zucchine cubettate, Rosmarino fresco, Formaggio Grattugiato Fresco","90gr, 1.5ml, 9gr, 1gr, 80gr, 30gr, 30gr, 2gr, 5gr","gnocchetti sardi, olio oliva, sale, sale, pomodoro, salsiccia suino, zucchine, rosmarino, formaggio"
354,Gnocchi di patate al gorgonzola,"['Piatto da preparare', 'Vegetariano', 'Primo']","Gorgonzola dop cubetti, Prezzemolo Italia, Sale marino  grosso iodato, Sale marino fino iodato, Panna da cucina, Gnocchi di patate, Formaggio Grattugiato Fresco","30gr, 2gr, 9gr, 1gr, 50ml, 200gr, 5gr","gorgonzola, prezzemolo, sale, sale, panna, gnocchi te, formaggio"
383,Gnocchi di patate alla sorrentina,"['Piatto da preparare', 'Vegetariano', 'Primo']","Gnocchi di patate, Olio extra vergine di oliva, Sale marino  grosso iodato, Sale marino fino iodato, Passata di pomodoro, Mozzarella julienne, Cipolla tritata, Basilico Italia, Formaggio Grattugiato Fresco","200gr, 1.5ml, 9gr, 1gr, 70gr, 20gr, 5gr, 2gr, 5gr","gnocchi te, olio oliva, sale, sale, pomodoro, mozzarella, cipolla, basilico, formaggio"
1263,Gnocchi di patate al pesto artigianale,"['Piatto da preparare', 'Vegetariano', 'Primo']","Pesto artigianale, Formaggio Grattugiato Fresco, Sale marino  grosso iodato, Gnocchi di patate","30gr, 5gr, 9gr, 200gr","pesto, formaggio, sale, gnocchi te"
418,Gnocchi di patate  con ragù artigianale pronto,"['Carne', 'Piatto da preparare', 'Primo']","Sale marino  grosso iodato, Gnocchi di patate, Ragù di carne artigianale pronto al consumo, Formaggio Grattugiato Fresco","9gr, 200gr, 80gr, 5gr","sale, gnocchi te, ragù carne, formaggio"
1056,Gnocchi di patate con speck e taleggio,"['Carne', 'Piatto da preparare', 'Primo']","Taleggio dop cubetti, Formaggio Grattugiato Fresco, Sale marino fino iodato, Sale marino  grosso iodato, Panna da cucina, Speck julienne, Gnocchi di patate","30gr, 5gr, 3gr, 9gr, 50ml, 20gr, 200gr","taleggio, formaggio, sale, sale, panna, speck, gnocchi te"
1061,Gnocchi di patate con stracchino e radicchio,"['Piatto da preparare', 'Vegetariano', 'Primo']","Cipolla tritata, Formaggio Grattugiato Fresco, Stracchino alta qualità, Sale marino fino iodato, Sale marino  grosso iodato, Radicchio rosso tondo julienne, Gnocchi di patate","5gr, 5gr, 80gr, 3gr, 9gr, 30gr, 200gr","cipolla, formaggio, stracchino alta qualità, sale, sale, radicchio, gnocchi te"
46,Gnocchi di patate pomodoro e basilico,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Primo']","Olio extra vergine di oliva, Sale marino  grosso iodato, Sale marino fino iodato, Passata di pomodoro, Cipolla tritata, Basilico Italia, Gnocchi di patate, Formaggio Grattugiato Fresco","10ml, 9gr, 1gr, 70gr, 5gr, 1gr, 200gr, 5gr","olio oliva, sale, sale, pomodoro, cipolla, basilico, gnocchi te, formaggio"
1026,Hamburger di ceci,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Secondo']","Olio extra vergine di oliva, Rosmarino fresco, Sale marino fino iodato, Patate cubettate small, Ceci cotti","10ml, 1gr, 1.5gr, 50gr, 100gr","olio oliva, rosmarino, sale, te, ceci"
1044,Hamburger di legumi al curry,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Secondo']","Olio extra vergine di oliva, Preparato per hamburger e polpette di legumi al curry","5ml, 170gr","olio oliva, hamburger polpette legumi curry"
257,Hamburger di manzo ai ferri,"['Carne', 'Piatto da preparare', 'Secondo']","Olio extra vergine di oliva, Sale marino fino iodato, Hamburger di manzo da 150 g","1.5ml, 1gr, 150gr","olio oliva, sale, hamburger manzo"
1421,Hamburger di tonno fresco,"['Piatto da preparare', 'Pesce', 'Pizze e panini']","Erba cipollina, Sale marino fino iodato, Pepe nero macinato, Olio extra vergine di oliva, Tonno pinne gialle tritato a coltello","2gr, 2gr, 2gr, 5ml, 100gr","erba cipollina, sale, pepe, olio oliva, tonno"
1175,Hummus,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Novità e scelti per te']","Cumino macinato, Sale marino fino iodato, Aglio a fette, Thaina integrale 100% sesamo, Olio extra vergine di oliva, Limone da spremere (1 limone contiene circa 40ml di succo), Ceci cotti, Finocchio a spicchi, Bastoncini di carote lavati e mondati, Prezzemolo Italia","2gr, 2gr, 2gr, 10gr, 15ml, 20ml, 125gr, 100gr, 100gr, 1gr","cumino, sale, aglio, thaina integrale sesamo, olio oliva, limone limone, ceci, finocchio spicchi, carote, prezzemolo"
1213,Hummus fatto da Noi!,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Antipasto', 'Piatti estivi']","Finocchio a spicchi, Bastoncini di carote lavati e mondati, Prezzemolo Italia, Hummus","100gr, 100gr, 2gr, 1unit","finocchio spicchi, carote, prezzemolo, hummus"
722,Impepata di cozze,"['Piatto da preparare', 'Pesce', 'Primo', 'Secondo', 'Antipasto']","Pepe nero macinato, Prezzemolo Italia, Aglio, Olio extra vergine di oliva, Vino bianco, Cozze","1gr, 2gr, 2gr, 5ml, 5ml, 500gr","pepe, prezzemolo, aglio, olio oliva, vino, cozze"
1556,Indicazioni allergeni,,Indicazioni allergeni,1unit,indicazioni allergeni
1455,Insalata di camone con feta,"['Piatto da preparare', 'Vegetariano', 'Schiscetta', 'Novità e scelti per te', 'Contorno', 'Piatti estivi']","Origano essiccato, Sale marino fino iodato, Olio extra vergine di oliva, Feta cubettata, Pomodoro camone","0.2gr, 1gr, 1.5ml, 50gr, 200gr","origano, sale, olio oliva, feta, pomodoro camone"
64,Insalata di carote julienne,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Carote julienne, Olio extra vergine di oliva, Sale marino fino iodato","90gr, 1.5ml, 1gr","carote, olio oliva, sale"
1624,Insalata di ceci e verdure,"['Piatto da preparare', 'Vegetariano', 'Schiscetta', 'Novità e scelti per te', 'Secondo']","Verdure per insalata di ceci, Limone da spremere (1 limone contiene circa 40ml di succo), Sale marino fino iodato, Olio extra vergine di oliva, Feta cubettata","165gr, 5ml, 1gr, 1.5ml, 40gr","verdure ceci, limone limone, sale, olio oliva, feta"
1220,Insalata di code di gambero,,gamberi,200gr,gambero
386,Insalata di finocchi,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Finocchi julienne, Olio extra vergine di oliva, Aceto di mele, Sale marino fino iodato","100gr, 1.5ml, 5ml, 1gr","finocchi, olio oliva, aceto mele, sale"
1552,Insalata di pasta alla greca,"['Piatto da preparare', 'Vegetariano', 'Schiscetta', 'Novità e scelti per te', 'Primo']","Olio extra vergine di oliva, Sale marino  grosso iodato, Feta cubettata, Olive verdi a rondelle, Pomodori ciliegini lavati, Fusilli","5ml, 9gr, 40gr, 10gr, 50gr, 80gr","olio oliva, sale, feta, olive verdi, pomodori ciliegini, fusilli"
624,Insalata di pasta tricolore,"['Piatto da preparare', 'Vegetariano', 'Schiscetta', 'Novità e scelti per te', 'Primo', 'Piatti estivi']","Pomodori datterini lavati, Farfalle, Sale marino  grosso iodato, Formaggio stagionato  julienne, Pesto artigianale, Olive taggiasche, Olio extra vergine di oliva","60gr, 80gr, 9gr, 10gr, 15gr, 20gr, 1.5ml","pomodori, farfalle, sale, formaggio, pesto, olive, olio oliva"
506,Insalata di patate e fagiolini,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Contorno']","Sale marino  grosso iodato, Patate cubettate, Fagiolini freschi mondati e lavati, Prezzemolo Italia, Aceto di mele","5gr, 100gr, 50gr, 2gr, 5ml","sale, te, fagiolini, prezzemolo, aceto mele"
651,Insalata di pollo,"['Carne', 'Piatto da preparare', 'Secondo']","Bocconcini di pane, Olio extra vergine di oliva, Scaglie di formaggio stagionato, Limone da spremere (1 limone contiene circa 40ml di succo), Straccetti  di pollo, Insalata milano tagliata","1unit, 1.5ml, 20gr, 1ml, 100gr, 30gr","pane, olio oliva, formaggio, limone limone, straccetti pollo, "
1356,Insalata di pollo con crostini,"['Carne', 'Piatto da preparare', 'Secondo']","Crostini all'olio di oliva, Limone da spremere (1 limone contiene circa 40ml di succo), Olio extra vergine di oliva, Scaglie di formaggio stagionato, Insalata milano tagliata, Straccetti  di pollo","0.2unit, 1ml, 5ml, 20gr, 30gr, 100gr","crostini all'olio oliva, limone limone, olio oliva, formaggio, , straccetti pollo"
203,Insalata di pomodori ciliegini,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Olio extra vergine di oliva, Sale marino fino iodato, Origano essiccato, Pomodori ciliegini lavati, Basilico Italia","5ml, 2gr, 1gr, 100gr, 2gr","olio oliva, sale, origano, pomodori ciliegini, basilico"
439,Insalata di pomodori verdi marmara,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Olio extra vergine di oliva, Sale marino fino iodato, Origano essiccato, Pomodoro marmara verde Sardegna lavato, Aceto di mele","5ml, 2gr, 1gr, 100gr, 2ml","olio oliva, sale, origano, pomodoro marmara, aceto mele"
1230,Insalata di pomodoro cuore di bue,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Contorno']","Origano essiccato, Sale marino fino iodato, Olio extra vergine di oliva, Pomodoro cuore di bue","1gr, 2gr, 5ml, 200gr","origano, sale, olio oliva, pomodoro bue"
66,Insalata di radicchio rosso tondo,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Radicchio rosso tondo julienne, Olio extra vergine di oliva, Sale marino fino iodato","50gr, 4ml, 1gr","radicchio, olio oliva, sale"
1239,Insalata di riso,,"Carote cubettate, Olive taggiasche, Tonno in olio di semi di girasole, Prosciutto cotto cubettato, Cubetti di caciocavallo dop Silano, Riso lesso (250 g circa), Uova da galline allevate all'aperto senza OGM - Italia  CAT. A, Pomodori datterini","20gr, 50gr, 50gr, 50gr, 50gr, 1unit, 1unit, 50gr","carote, olive, tonno olio semi girasole, prosciutto cotto, caciocavallo silano, riso lesso, uova all'aperto ogm, , pomodori"
1400,Insalata di rucola,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Sale marino fino iodato, Olio extra vergine di oliva, Rucola","1gr, 3ml, 50gr","sale, olio oliva, rucola"
437,Insalata di spinacino fresco,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Spinacino fresco lavato IT, Olio extra vergine di oliva, Aceto di mele, Sale marino fino iodato","50gr, 5ml, 2ml, 1gr","spinacino, olio oliva, aceto mele, sale"
61,Insalata milano tagliata pronta al consumo,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Olio extra vergine di oliva, Sale marino fino iodato, Insalata milano tagliata","3ml, 1gr, 50gr","olio oliva, sale, "
67,Insalata mista,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Olio extra vergine di oliva, Sale marino fino iodato, Insalata mista","4ml, 1gr, 60gr","olio oliva, sale, mista"
765,Insalata Novella tagliata pronta al consumo,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Insalata novella, Sale marino fino iodato, Olio extra vergine di oliva","40gr, 1gr, 3ml","novella, sale, olio oliva"
767,Insalata songino pronta al consumo,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Sale marino fino iodato, Olio extra vergine di oliva, Insalata Songino","1gr, 3ml, 50gr","sale, olio oliva, songino"
1622,Insalatona,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Novità e scelti per te', 'Secondo']","Cetriolo a fette, Rucola, Feta cubettata, Carote julienne, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A, Olive verdi a rondelle, Mais, Pomodori ciliegini, Tonno in olio di semi di girasole, Ciliegine di mozzarella, Insalata novella","30gr, 10gr, 50gr, 50gr, 1unit, 10gr, 10gr, 50gr, 50gr, 80gr, 50gr","cetriolo, rucola, feta, carote, uova all'aperto ogm, , olive verdi, mais, pomodori ciliegini, tonno olio semi girasole, ciliegine mozzarella, novella"
1355,Insalatona,,"Cipolla  rossa affettata, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A, Carote julienne, Pomodori datterini, Olive taggiasche, Tonno in olio di semi di girasole, Insalata novella","20gr, 1unit, 20gr, 50gr, 50gr, 50gr, 60gr","cipolla, uova all'aperto ogm, , carote, pomodori, olive, tonno olio semi girasole, novella"
1501,Insalatona con tonno e mozzarella,"['Piatto da preparare', 'Schiscetta', 'Novità e scelti per te', 'Secondo', 'Piatti estivi']","Insalata novella, Radicchio rosso tondo julienne, Carote julienne, Pomodori ciliegini lavati, Tonno in olio di semi di girasole, Nodini fiordilatte","40gr, 40gr, 60gr, 60gr, 40gr, 80gr","novella, radicchio, carote, pomodori ciliegini, tonno olio semi girasole, nodini fiordilatte"
1060,Involtini di melanzane,"['Piatto da preparare', 'Vegetariano', 'Secondo', 'Antipasto']","Salsa di pomodoro artigianale pronta, Cubetti di caciocavallo dop Silano, Olive taggiasche, Melanzane grigliate, Basilico Italia","50gr, 50gr, 15gr, 50gr, 3gr","salsa pomodoro pronta, caciocavallo silano, olive, melanzane grigliate, basilico"
954,Kit aperitivo e birra,"['Piatto pronto', 'Antipasto']","Birra artigianale Reset, Taralli artigianali alle patate, Pomodori secchi, Olive verdi giganti, Pepite di formaggio stagionato 24 mesi, Salame cacciatorino a fette, Acciughe in olio di girasole, Stracciatella Artigianale, Salmone affumicato con erba cipollina","2unit, 240gr, 40gr, 60gr, 60gr, 80gr, 30gr, 60gr, 60gr","birra reset, taralli artigianali te, pomodori secchi, olive verdi giganti, pepite formaggio mesi, salame rino, acciughe olio girasole, stracciatella, salmone erba cipollina"
995,Kit aperitivo e spumante,"['Piatto pronto', 'Kit', 'Antipasto']","Pinot Nero Spumante Extra Dry Oltrepò Pavese, Taralli artigianali alle patate, Pomodori secchi, Olive verdi giganti, Pepite di formaggio stagionato 24 mesi, Salame cacciatorino a fette, Acciughe in olio di girasole, Stracciatella Artigianale, Salmone affumicato con erba cipollina","1unit, 240gr, 40gr, 60gr, 60gr, 80gr, 30gr, 60gr, 60gr","pinot spumante dry oltrepò pavese, taralli artigianali te, pomodori secchi, olive verdi giganti, pepite formaggio mesi, salame rino, acciughe olio girasole, stracciatella, salmone erba cipollina"
914,Kit aperitivo per 2 persone,"['Piatto pronto', 'Antipasto']","Pinot Nero Spumante Extra Dry Oltrepò Pavese, Pomodori secchi, Olive verdi giganti, Taralli artigianali alle patate, Salame cacciatorino a fette, Pepite di formaggio stagionato 24 mesi, Acciughe in olio di girasole, Stracciatella Artigianale, Salmone affumicato con erba cipollina","1unit, 60gr, 80gr, 240gr, 80gr, 60gr, 30gr, 60gr, 60gr","pinot spumante dry oltrepò pavese, pomodori secchi, olive verdi giganti, taralli artigianali te, salame rino, pepite formaggio mesi, acciughe olio girasole, stracciatella, salmone erba cipollina"
961,Kit cena vista mare,"['Piatto da preparare', 'Pesce', 'Kit']","Quarto di Limone, Erba cipollina, Salmone affumicato, Gratinatura mare, Eclair al pistacchio, Prezzemolo Italia, Aglio a fette, Vino bianco, Vongole veraci, Gran Cuvée Brut Millesimato Oltrepò Pavese Metodo Classico Docg - Blanc de noir, Spaghetti, Capasanta atlantica fresca, Code di gambero argentino","2unit, 2gr, 100gr, 80gr, 2unit, 4gr, 4gr, 40ml, 400gr, 1unit, 180gr, 2unit, 250gr","quarto limone, erba cipollina, salmone, gratinatura mare, eclair pistacchio, prezzemolo, aglio, vino, vongole veraci, gran cuvée brut oltrepò pavese metodo docg blanc de noir, spaghetti, capasanta atlantica, code gambero argentino"
957,Kit dolce Natale,"['Natale e Kit regalo', 'Prodotto/Confezione', 'Dessert', 'Kit']","Panettone nocciole e gocce di cioccolato, Moscato Vivace Provincia di Pavia Igt","1unit, 1unit","panettone nocciole gocce, vivace provincia pavia igt"
1205,Kit grigliata,"['Carne', 'Piatto da preparare', 'Grigliata', 'Kit', 'Novità e scelti per te', 'Secondo']","Fusi di pollo, Salamella, Costine di suino, Cuore di scamone, Melanzane tagliate a rondelle, Zucchine a fette, Spiedino di pollo, Hamburger di manzo da 150 g, Girella di salsiccia, Birra artigianale Orange Bock, Birra artigianale Reset, Birra artigianale Seta","1unit, 1unit, 2unit, 150gr, 100gr, 100gr, 250gr, 150gr, 150gr, 1unit, 1unit, 1unit","fusi pollo, salamella, costine suino, scamone, melanzane tagliate, zucchine, spiedino pollo, hamburger manzo, girella salsiccia, birra bock, birra reset, birra seta"
1149,Kit per laboratorio della festa del papà,['Novità e scelti per te'],"Burro italiano laboratorio, Accessori, Biscotti Petit, Zucchero a velo, Dischetti cioccolato fondente extra, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A","200gr, 1unit, 250gr, 100gr, 220gr, 2unit","burro rio, accessori, biscotti, zucchero velo, dischetti fondente, uova all'aperto ogm, "
1068,Kit per laboratorio di carnevale,['Novità e scelti per te'],"Accessori, Codette arcobaleno, Burro 125 g, Dischetti cioccolato fondente extra, Limone, Zucchero semolato bianco, Farina ""00"", Uova da galline allevate all'aperto senza OGM - Italia  CAT. A","1unit, 20gr, 1unit, 50gr, 1unit, 125gr, 250gr, 1unit","accessori, codette arcobaleno, burro, dischetti fondente, limone, zucchero, farina, uova all'aperto ogm, "
962,Kit per laboratorio di Natale,"['Piatto da preparare', 'Natale e Kit regalo', 'Dolce']","Farina ""00"", Nutella, m&m's chocolate gr 45, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A","135gr, 450gr, 1unit, 1unit","farina, nutella, m&m's chocolate, uova all'aperto ogm, "
952,Kit pranzo in alta quota,"['Piatto da preparare', 'Kit', 'Novità e scelti per te']","Taralli artigianali alle patate, Pepite di formaggio stagionato 24 mesi, Crostatina al cioccolato, Blau Pinot Nero dell’Oltrepò Pavese DOC Bio, Prezzemolo Italia, Aglio a fette, Funghi Champignon crema affettati, Salsiccia luganica, Polenta precotta, Gorgonzola dop cubetti, Cacciatorino","250gr, 80gr, 2unit, 1unit, 4gr, 4gr, 100gr, 260gr, 80gr, 160gr, 1unit","taralli artigianali te, pepite formaggio mesi, crostatina, blau pinot dell’oltrepò pavese doc, prezzemolo, aglio, funghi champignon crema affettati, salsiccia, polenta precotta, gorgonzola, rino"
